,id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
3419,2039111602,49.5579071,7.2738376,0,3,0.38057598039215684,8.905982040126341,2022-03-14,Saarland
3656,2328408361,53.6289718,7.4238758,0,3,0.30437990196078435,10.890181878153362,2022-03-14,Niedersachsen
2603,4779877921,52.438347,14.482875,0,2,0.34355455002513835,5.485962415114338,2022-03-14,Brandenburg
676,2539751080,52.5874426,7.5383186,0,2,0.33082107843137254,10.181339335297219,2022-03-14,Niedersachsen
3603,7681809822,52.5345634,8.964445,0,2,0.5021348039215686,16.942818017611376,2022-03-14,Niedersachsen
3433,4907889192,52.0047254,10.0167943,0,2,0.36013235294117646,23.78842613176203,2022-03-14,Niedersachsen
2690,972535133,51.8668577,9.8966777,0,3,0.5575833333333333,10.778488880329046,2022-03-14,Niedersachsen
911,5812598,22.1717,111.7846,2,6,,,2022-03-14,Yangchun
2168,1019285000,54.1898566,8.9601073,0,2,0.24904901960784318,21.89033427731527,2022-03-14,Schleswig-Holstein
1008,7581511065,54.2687931,8.9734326,0,2,0.5307401960784314,6.021853648667512,2022-03-14,Schleswig-Holstein
2154,27714732,20,73.7833,2,6,,,2022-03-14,Nasik
1556,6065850190,53.6534108,9.3193921,0,2,0.38715686274509803,27.84458175952134,2022-03-14,Niedersachsen
1998,79849791,54.15,-4.4819,2,6,,,2022-03-14,Douglas
3551,3016254820,52.5121833,10.2425517,0,3,0.5276789215686275,8.838265050226978,2022-03-14,Niedersachsen
3887,60913091,28.2333,117,2,6,,,2022-03-14,Yingtan
3070,6466920897,52.1339717,9.4330245,0,2,0.35382843137254905,11.643275751885078,2022-03-14,Niedersachsen
2140,4332021799,50.5071679,6.3673308,0,2,0.4944705882352941,19.360980440344647,2022-03-14,Nordrhein-Westfalen
779,id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
2413,91524574,14.45,120.9833,2,6,,,2022-03-14,Las Pinas City
1146,2640816520,52.4838722,13.934013,0,2,0.33887254901960784,18.350389758087353,2022-03-14,Brandenburg
1751,593103944,51.4048747,9.8183117,0,3,0.2719362745098039,15.219344846315295,2022-03-14,Hessen
699,2661767449,53.4192991,14.0317378,0,3,0.6206838235294119,11.484139729480354,2022-03-14,Brandenburg
754,1873214145,51.316433,11.2475882,0,3,0.5698995098039216,9.246595493947183,2022-03-14,ThÃ¼ringen
1781,6065866174,53.6535733,9.3235459,0,3,0.45535784313725486,21.270631212873315,2022-03-14,Niedersachsen
1254,84646699,47.6671,-117.433,2,6,,,2022-03-14,Spokane
2668,58255603,40.8222,140.7475,2,6,,,2022-03-14,Aomori
2918,7868757444,52.783482,7.0894082,0,3,0.21383088235294118,8.127131062022166,2022-03-14,Niedersachsen
2826,73947760,28.2097,83.9853,2,6,,,2022-03-14,Pokhara
68,17618966,32.7833,129.8667,2,6,,,2022-03-14,Nagasaki
1968,18189294,13.75,100.5167,2,6,,,2022-03-14,Bangkok
1337,830453017,52.7143426,13.5976019,0,3,0.4223799019607843,17.446011296209463,2022-03-14,Brandenburg
1880,59145388,0.05,37.65,2,6,,,2022-03-14,Meru
887,7472474081,53.6514206,13.572253,0,3,0.14791855203619914,9.56109825578228,2022-03-14,Mecklenburg-Vorpommern
3029,9038754032,51.7191363,11.4568862,0,3,0.5433333333333333,4.807171315937497,2022-03-14,Sachsen-Anhalt
2510,393954166,52.5377304,12.8537412,0,2,0.3959313725490196,17.929908514178923,2022-03-14,Brandenburg
3677,991054121,51.4138534,12.0997061,0,3,0.3038333333333333,26.941750669777328,2022-03-14,Sachsen-Anhalt
684,897399,-19.0431,-65.2592,2,6,,,2022-03-14,Sucre
2539,93398278,27.4939,-109.9389,2,6,,,2022-03-14,Ciudad Obregon
3486,63066286,30.7353,76.7911,2,6,,,2022-03-14,Chandigarh
3801,75259992,37.9423,115.2118,2,6,,,2022-03-14,Xinji
2084,4814946348,54.6879253,9.1139571,0,2,0.41879166666666656,7.00386257474004,2022-03-14,Schleswig-Holstein
2113,7122855034,52.8537916,8.5246998,0,2,0.20957107843137254,11.540069664659447,2022-03-14,Niedersachsen
1600,50192256,-5.795,-35.2089,2,6,,,2022-03-14,Natal
1217,68041945,30.6267,118.9861,2,6,,,2022-03-14,Helixi
2042,13991090,48.2083,16.3725,2,6,,,2022-03-14,Vienna
3121,3860906419,52.5146815,10.2831384,0,2,0.3532696078431372,14.222282422233613,2022-03-14,Niedersachsen
1286,4333009119,51.4904116,8.82122,0,2,0.2020343137254902,7.981432992666926,2022-03-14,Nordrhein-Westfalen
2553,5573756302,54.5277287,9.1055887,0,3,0.5889485294117647,15.21357670762782,2022-03-14,Schleswig-Holstein
2229,5817355873,54.1672485,8.9486619,0,1,0.3272009803921569,8.938229591913725,2022-03-14,Schleswig-Holstein
1791,4716448919,53.9372396,10.575247,0,1,0.27294362745098044,5.360496889166694,2022-03-14,Schleswig-Holstein
1813,2767228180,51.5365642,8.6947419,0,3,0.44221078431372546,9.607364367214787,2022-03-14,Nordrhein-Westfalen
3929,24299775,9.033,-79.5,2,6,,,2022-03-14,San Miguelito
864,80223997,36.0812,111.5087,2,6,,,2022-03-14,Linfen
3810,5512579724,53.1371042,9.7130969,0,3,0.2957058823529412,5.113305841550908,2022-03-14,Niedersachsen
2732,5694402308,49.5173053,9.5220661,0,3,0.37143627450980393,13.934067068205643,2022-03-14,Baden-WÃ¼rttemberg
2912,5451646806,52.1396673,9.5491539,0,2,0.2013921568627451,11.842419002475923,2022-03-14,Niedersachsen
1465,99990909,50.2836,57.2297,2,6,,,2022-03-14,Aqtobe
1599,86387098,42.5279,125.678,2,6,,,2022-03-14,Meihekou
3778,71447338,14.2167,121.1667,2,6,,,2022-03-14,City of Calamba
342,1907443546,52.1844501,11.2784805,0,3,0.31697549019607846,11.669092682057423,2022-03-14,Sachsen-Anhalt
3547,1325598564,51.2356854,10.292645,0,3,0.3712009803921569,9.829610449910149,2022-03-14,ThÃ¼ringen
1910,12901942,45.2116,127.962,2,6,,,2022-03-14,Shangzhi
3302,2640816540,52.5110474,13.9574976,0,3,0.40925490196078423,6.621034787930799,2022-03-14,Brandenburg
2801,4274111749,51.6266897,8.9183617,0,2,0.36957843137254903,7.747614077135122,2022-03-14,Nordrhein-Westfalen
2871,2625078295,51.5807405,11.6191299,0,1,0.3808970588235294,3.974374543729973,2022-03-14,Sachsen-Anhalt
714,10000612,22.3,73.2,2,6,,,2022-03-14,Vadodara
3984,31496763,34.4603,113.028,2,6,,,2022-03-14,Songyang
2878,4502196,20.5875,-100.3928,2,6,,,2022-03-14,Queretaro
2459,5174797660,53.4998211,11.854721,0,2,0.506404411764706,7.522325486663086,2022-03-14,Mecklenburg-Vorpommern
831,1088746720,52.7545162,8.653061,0,3,0.34901206636500753,6.375962341308631,2022-03-14,Niedersachsen
163,7402173925,52.4929394,9.0504391,0,2,0.3991617647058824,14.590444130876714,2022-03-14,Nordrhein-Westfalen
2888,4169393450,51.8245004,8.2119784,0,2,0.2709044117647058,11.021369559015447,2022-03-14,Nordrhein-Westfalen
2903,11848087,42.5,1.5,2,6,,,2022-03-14,Andorra la Vella
3041,4166093301,51.28528,9.2096704,0,2,0.318781862745098,10.107287553219198,2022-03-14,Hessen
1759,37854285,16.9333,82.2167,2,6,,,2022-03-14,Kakinada
484,73263511,43.25,76.9,2,6,,,2022-03-14,Almaty
776,97392493,16.0104,-61.7055,2,6,,,2022-03-14,Basse-Terre
1848,2422540843,54.4830284,11.1121816,0,1,0.4039387254901961,6.291720451085959,2022-03-14,Schleswig-Holstein
796,3979407011,51.6356322,8.900179,0,3,0.43861274509803927,8.473701481768016,2022-03-14,Nordrhein-Westfalen
820,54300212,31.0304,112.1,2,6,,,2022-03-14,Jiangjiafan
397,5624172649,52.5705587,11.5240375,0,3,0.526889705882353,7.775061645223957,2022-03-14,Sachsen-Anhalt
811,1054580266,52.7779305,8.6414401,0,3,0.3672524509803921,18.148675021263024,2022-03-14,Niedersachsen
1297,65147187,30.7991,106.0784,2,6,,,2022-03-14,Nanchong
1881,2186059420,52.7863239,13.4545055,0,3,0.21558088235294118,7.630110277665564,2022-03-14,Brandenburg
686,1718669797,49.6523307,7.7038043,0,3,0.5424730392156862,4.609964111879028,2022-03-14,Rheinland-Pfalz
719,81828318,31.5497,74.3436,2,6,,,2022-03-14,Lahore
3811,3986972553,53.3272757,13.7711923,0,2,0.2878333333333334,19.841975533428034,2022-03-14,Brandenburg
1488,60603825,33.8833,130.8833,2,6,,,2022-03-14,Kitakyushu
2090,4316826215,52.129724,9.5061793,0,1,0.5584436274509803,11.07827075659892,2022-03-14,Niedersachsen
274,99425513,-23.9608,-46.3339,2,6,,,2022-03-14,Santos
3860,7880139801,51.645812,9.2985814,0,3,0.4302892156862746,8.704387052973871,2022-03-14,Nordrhein-Westfalen
3844,26393761,47.1306,37.5639,2,6,,,2022-03-14,Mariupol
2254,1027892026,52.5836306,7.3449666,0,2,0.6649509803921568,7.936782280627829,2022-03-14,Niedersachsen
2492,13334350,38.2683,140.8694,2,6,,,2022-03-14,Sendai
1618,1395082597,52.7000332,8.8507641,0,3,0.3973039215686274,8.436525018276102,2022-03-14,Niedersachsen
1838,7956312863,53.269081,13.9590271,0,3,0.2012328431372549,13.888628458808414,2022-03-14,Brandenburg
3283,6227321518,54.3362631,10.9879401,0,3,0.3877647058823529,6.02148737541838,2022-03-14,Schleswig-Holstein
3403,72788158,-11.6697,27.4581,2,6,,,2022-03-14,Lubumbashi
2493,51179822,-3.705,128.17,2,6,,,2022-03-14,Ambon
1361,3327065207,53.2965169,12.2211538,0,3,0.49772058823529414,11.459828262501905,2022-03-14,Brandenburg
813,1325598480,51.2369712,10.2906004,0,3,0.4661789215686274,7.666686525969783,2022-03-14,ThÃ¼ringen
3182,1097198680,51.5719404,8.0199704,0,2,0.3133651960784314,14.013244587530066,2022-03-14,Nordrhein-Westfalen
2559,98164874,47.1397,9.5219,2,6,,,2022-03-14,Vaduz
881,33476709,-16.4942,-68.1475,2,6,,,2022-03-14,La Paz
1379,365929438,51.704147,6.6070798,0,3,0.2632622549019608,7.674801385070225,2022-03-14,Nordrhein-Westfalen
3192,1259256130,52.9590415,14.0394281,0,3,0.3620637254901961,6.934917803295386,2022-03-14,Brandenburg
298,1088745654,52.7512309,8.6562924,0,3,0.37240686274509804,7.139869719416894,2022-03-14,Niedersachsen
1594,3444263710,49.6855474,10.3898308,0,3,0.5488651960784313,18.54273573924168,2022-03-14,Bayern
1738,76290371,12.8703,74.8806,2,6,,,2022-03-14,Mangalore
376,66590635,17.9667,102.6,2,6,,,2022-03-14,Vientiane
221,7057184379,51.7232463,7.3224736,0,3,0.23624754901960784,12.325107023933857,2022-03-14,Nordrhein-Westfalen
2150,8071947346,53.7893171,9.2896498,0,2,0.3382377450980392,10.544904997223094,2022-03-14,Niedersachsen
529,1247751447,51.2536484,10.2779956,0,3,0.4690392156862745,11.77331033533821,2022-03-14,ThÃ¼ringen
2975,6593218830,53.4382691,7.1933094,0,3,0.1597156862745098,10.014344274379841,2022-03-14,Niedersachsen
2677,64486927,51.7769,19.4547,2,6,,,2022-03-14,Lodz
3942,10906370,32.029,44.3396,2,6,,,2022-03-14,An Najaf
3670,1353532886,52.91448,11.3107169,0,3,0.5623259803921569,16.847636801470042,2022-03-14,Niedersachsen
2174,71558402,42.7142,-84.5601,2,6,,,2022-03-14,Lansing
3247,35640131,32.0833,36.1,2,6,,,2022-03-14,Az Zarqa'
1549,89419570,35.8219,127.1489,2,6,,,2022-03-14,Jeonju
1767,1254625036,52.9150477,11.3033104,0,2,0.47939705882352934,14.121679909961392,2022-03-14,Niedersachsen
2513,9566830026,53.3968465,8.6571763,0,2,0.306953431372549,11.845976163569814,2022-03-14,Niedersachsen
935,1916246078,50.5951939,9.183635,0,3,0.34635049019607844,9.462330258652745,2022-03-14,Hessen
845,41807655,42.962,-85.6562,2,6,,,2022-03-14,Grand Rapids
2495,75370850,42.2755,-83.7312,2,6,,,2022-03-14,Ann Arbor
2309,886455478,51.703123,8.6537597,0,2,0.27625,10.39046169274163,2022-03-14,Nordrhein-Westfalen
373,5934556496,53.6414196,13.1641102,0,3,0.16002696078431375,9.936811153295656,2022-03-14,Mecklenburg-Vorpommern
380,5718233376,51.7676422,7.9991489,0,3,0.3272524509803922,12.053645970703345,2022-03-14,Nordrhein-Westfalen
3667,79433591,-23.4667,-46.5333,2,6,,,2022-03-14,Guarulhos
2577,87774128,30.7522,120.75,2,6,,,2022-03-14,Jiaxing
595,87719514,42.3188,-71.0846,2,6,,,2022-03-14,Boston
1610,2767228380,51.5482483,8.6932789,0,2,0.4199534313725491,7.737961824384381,2022-03-14,Nordrhein-Westfalen
2096,2767228336,51.5452633,8.6970183,0,2,0.4375539215686274,8.87594723307229,2022-03-14,Nordrhein-Westfalen
1278,46614904,31.2152,107.4947,2,6,,,2022-03-14,Dazhou
955,91569838,14.4514,121.1919,2,6,,,2022-03-14,Binangonan
330,7884114286,54.6478055,8.8882893,0,2,0.4360734037204625,9.109795999251983,2022-03-14,Schleswig-Holstein
1664,48716305,48.6433,126.1408,2,6,,,2022-03-14,Wudalianchi
1798,8737310824,51.2011439,6.1780654,0,2,0.2615073529411765,11.508714029986198,2022-03-14,Nordrhein-Westfalen
1802,77314028,25.9755,113.2302,2,6,,,2022-03-14,Tangdong
1303,20792021,43.8563,18.4132,2,6,,,2022-03-14,Sarajevo
2778,4369774415,53.9814733,9.0294141,0,2,0.28891176470588237,13.626287987209567,2022-03-14,Schleswig-Holstein
3678,6290348420,52.4325285,7.5527383,0,3,0.4771593137254902,10.247289970234297,2022-03-14,Niedersachsen
2636,24413555,23.1667,79.9333,2,6,,,2022-03-14,Jabalpur
328,2051241567,53.9559621,8.9231172,0,2,0.5688382352941176,14.163305699598597,2022-03-14,Schleswig-Holstein
2454,2039136358,52.7057701,8.8586813,0,2,0.2870220588235294,9.262677398093603,2022-03-14,Niedersachsen
1049,74392987,37.1792,119.9333,2,6,,,2022-03-14,Weichanglu
2955,7579148987,54.1852098,8.9641315,0,3,0.21235539215686272,11.790907327063904,2022-03-14,Schleswig-Holstein
2629,2465362839,51.6430685,8.8998649,0,2,0.392953431372549,12.286539487353064,2022-03-14,Nordrhein-Westfalen
3216,2378088119,52.6148452,10.356181,0,3,0.42214460784313723,32.387494730164114,2022-03-14,Niedersachsen
2611,5221327987,49.7666677,7.8704614,0,3,0.4735588235294118,8.612898786096137,2022-03-14,Rheinland-Pfalz
3836,92435301,-26.6736,27.9319,2,6,,,2022-03-14,Vereeniging
2542,2311730873,51.8560489,13.1459824,0,3,0.4308088235294118,7.926647671196732,2022-03-14,Brandenburg
1423,1027094445,51.5065488,8.1949725,0,3,0.3546642156862745,8.690881314955254,2022-03-14,Nordrhein-Westfalen
2734,8907308291,53.3209261,12.4905514,0,1,0.37549509803921566,9.086945287095721,2022-03-14,Mecklenburg-Vorpommern
2821,15382002,40.7,72.35,2,6,,,2022-03-14,Andijon
2110,1027891915,52.5761533,7.3406376,0,3,0.5805505279034692,18.107267121465814,2022-03-14,Niedersachsen
1391,6694179,38.7299,112.7134,2,6,,,2022-03-14,Yuanping
602,2039136315,52.6957644,8.851285,0,2,0.5560382101558573,5.203712194098365,2022-03-14,Niedersachsen
514,4144885320,53.3197337,8.8051779,0,3,0.3400490196078432,8.145482893563146,2022-03-14,Niedersachsen
1753,1037244275,54.810062,8.8463784,0,3,0.4458014705882353,20.2984915092183,2022-03-14,Schleswig-Holstein
3506,9418037265,54.0789145,13.0534655,0,1,0.2836691176470589,14.264227074157782,2022-03-14,Mecklenburg-Vorpommern
3900,8617380,42.9833,47.4833,2,6,,,2022-03-14,Makhachkala
560,1255669801,49.5541301,10.5861041,0,3,0.5130784313725489,7.63775047928102,2022-03-14,Bayern
2137,1018903493,52.5912228,7.5417369,0,2,0.37445588235294125,7.064191185046,2022-03-14,Niedersachsen
913,1088747098,52.7224633,8.6696213,0,3,0.29598529411764707,17.828692844321345,2022-03-14,Niedersachsen
2342,68898170,30.6667,113.1667,2,6,,,2022-03-14,Jingling
2450,6356934408,51.0556905,10.3054073,0,3,0.33902450980392157,11.943345324067861,2022-03-14,ThÃ¼ringen
1642,54079791,42.4647,59.6022,2,6,,,2022-03-14,Nukus
1202,8164317,10.45,-64.1667,2,6,,,2022-03-14,Cumana
1831,75389555,45.5089,-73.5617,2,6,,,2022-03-14,Montreal
3888,62535407,-18.9189,-48.2769,2,6,,,2022-03-14,Uberlandia
3068,16498167,53.4075,-2.9919,2,6,,,2022-03-14,Liverpool
51,33197792,31.9892,44.9247,2,6,,,2022-03-14,Ad Diwaniyah
3320,63940926,35.8325,-78.6435,2,6,,,2022-03-14,Raleigh
2739,17698042,54.7828,32.0453,2,6,,,2022-03-14,Smolensk
2575,2266702488,54.7340959,9.1059707,0,3,0.3502622549019608,8.92488078041973,2022-03-14,Schleswig-Holstein
1638,3860910223,52.5134091,10.2783422,0,2,0.37658371040723987,16.99255519144525,2022-03-14,Niedersachsen
194,8401041614,51.9949157,10.8372215,0,2,0.33353676470588234,9.582447126856001,2022-03-14,Sachsen-Anhalt
3255,2684177012,53.3816289,13.965638,0,3,0.40446706887883355,23.29751724236374,2022-03-14,Brandenburg
3484,1902543397,51.9939535,10.8255312,0,3,0.43343137254901964,14.078559707622999,2022-03-14,Sachsen-Anhalt
2726,66690968,51.05,13.74,2,6,,,2022-03-14,Dresden
1708,3988732594,54.6948391,9.2863128,0,2,0.2624240196078432,9.205421063348194,2022-03-14,Schleswig-Holstein
249,4407726805,53.9432068,9.0488574,0,2,0.4286421568627451,9.306273317407799,2022-03-14,Schleswig-Holstein
336,8401050039,51.9975971,10.8255804,0,2,0.31903217697335345,10.57498440405182,2022-03-14,Sachsen-Anhalt
2951,17170705,42.9392,126.0561,2,6,,,2022-03-14,Panshi
1540,7917085006,54.0048572,11.6828058,0,3,0.3694558823529412,7.652108151483457,2022-03-14,Mecklenburg-Vorpommern
3615,1018903422,52.5889464,7.53539,0,3,0.41515196078431377,8.264429328422908,2022-03-14,Niedersachsen
1584,511249291,49.717313,10.0535452,0,3,0.4443187531422825,9.384876140673457,2022-03-14,Bayern
1627,31790022,55.8,37.95,2,6,,,2022-03-14,Balashikha
1929,99212440,19.4208,-102.0628,2,6,,,2022-03-14,Uruapan
2981,22201301,22.7697,112.9578,2,6,,,2022-03-14,Heshan
2202,7956312862,53.2714859,13.967211,0,2,0.19968627450980392,13.418649615985219,2022-03-14,Brandenburg
1695,60058560,-18.9386,47.5214,2,6,,,2022-03-14,Antananarivo
3275,3765035876,54.1181612,9.374096,0,2,0.31705637254901964,5.039385520924312,2022-03-14,Schleswig-Holstein
343,46827360,32.525,-117.0333,2,6,,,2022-03-14,Tijuana
3756,65450238,36.7764,3.0586,2,6,,,2022-03-14,Algiers
3917,5246286436,53.409139,14.048687,0,3,0.4201323529411765,5.927317596941245,2022-03-14,Brandenburg
2230,47253069,27.6333,113.85,2,6,,,2022-03-14,Pingxiang
2845,683689182,51.6685558,10.2289729,0,2,0.3337941176470588,20.84098329177014,2022-03-14,Niedersachsen
2006,2663033368,53.431012,14.0349339,0,2,0.3450049019607843,9.937794617619282,2022-03-14,Mecklenburg-Vorpommern
2457,1353532892,52.9163067,11.3096818,0,3,0.5455735294117647,14.892431108866727,2022-03-14,Niedersachsen
2844,6133606259,54.1450239,10.9047782,0,2,0.3560906862745098,7.816876653511128,2022-03-14,Schleswig-Holstein
3577,31165946,43.932,12.4484,2,6,,,2022-03-14,San Marino
2515,67376976,31.2231,121.5397,2,6,,,2022-03-14,Pudong
3741,26393444,42.1155,-72.5395,2,6,,,2022-03-14,Springfield
0,8250378565,52.5547562,7.6172775,0,2,0.35942401960784315,9.295662864967374,2022-03-14,Niedersachsen
632,30242285,62,-6.7833,2,6,,,2022-03-14,Torshavn
3787,26899039,36.1911,44.0094,2,6,,,2022-03-14,Erbil
3225,393954560,52.5452618,12.8568054,0,3,0.37962745098039213,8.301882149243822,2022-03-14,Brandenburg
1889,75816025,52.4083,16.9336,2,6,,,2022-03-14,Poznan
643,74247348,31.7542,116.5078,2,6,,,2022-03-14,Lu'an
2817,1298751,26.7345,110.6293,2,6,,,2022-03-14,Wugang
3276,5014376680,53.9973922,9.8589741,0,3,0.43608094519859225,11.234042363360087,2022-03-14,Schleswig-Holstein
2532,2422540821,54.4787465,11.1202792,0,2,0.19486274509803922,9.55021596533474,2022-03-14,Schleswig-Holstein
3550,3765625,10.2333,-66.65,2,6,,,2022-03-14,Santa Teresa del Tuy
1776,4742600605,54.6275939,9.0756167,0,3,0.31777777777777777,10.698828226096811,2022-03-14,Schleswig-Holstein
3584,1684609593,54.2276425,8.9219736,0,2,0.4426568627450981,11.19935628099446,2022-03-14,Schleswig-Holstein
3069,1396913888,52.668867,8.9343977,0,3,0.37614215686274505,11.20007453134093,2022-03-14,Niedersachsen
1284,1023817874,51.5083312,8.2022037,0,3,0.2981887254901961,23.851286376342347,2022-03-14,Nordrhein-Westfalen
2287,92149329,40.6189,120.7205,2,6,,,2022-03-14,Xingcheng
3872,3620699010,54.7291545,9.1303388,0,3,0.24328921568627454,9.933644471967728,2022-03-14,Schleswig-Holstein
994,97213613,35.1667,126.9167,2,6,,,2022-03-14,Gwangju
1905,4317272641,54.0151781,8.9247877,0,2,0.4070906862745098,14.017160863107035,2022-03-14,Schleswig-Holstein
2234,8460052,35.4043,114.0593,2,6,,,2022-03-14,Chengjiao
2275,7272876581,53.362484,7.3332938,0,3,0.1731200980392157,14.503711004367968,2022-03-14,Niedersachsen
3218,4085301078,52.9389571,10.6466971,0,3,0.36782843137254906,25.04818430011354,2022-03-14,Niedersachsen
1979,87938488,27.1167,109.95,2,6,,,2022-03-14,Hongjiang
264,5709061447,51.6285031,8.7966438,0,3,0.30623284313725485,7.944314720704871,2022-03-14,Nordrhein-Westfalen
2502,51370869,52.4081,-1.5106,2,6,,,2022-03-14,Coventry
3109,8295330880,53.9599199,10.5500532,0,3,0.2757892156862745,11.823025722737054,2022-03-14,Schleswig-Holstein
3375,208416558,53.1358206,9.7209824,0,2,0.3072769607843137,15.695350157026265,2022-03-14,Niedersachsen
2027,62329493,41.9377,126.4179,2,6,,,2022-03-14,Baishan
1365,91846059,3.5347,-76.2956,2,6,,,2022-03-14,Palmira
1536,759767927,52.1665081,14.2953828,0,3,0.456389705882353,6.433829744967099,2022-03-14,Brandenburg
3404,5041341469,51.7151232,8.8536742,0,3,0.28235539215686273,11.602096952216268,2022-03-14,Nordrhein-Westfalen
2639,37824087,34.538,113.3796,2,6,,,2022-03-14,Qingping
1438,87439263,36.6967,118.4797,2,6,,,2022-03-14,Qingzhou
3553,3977848979,51.4914708,8.8175537,0,2,0.3507598039215686,8.974071410044713,2022-03-14,Nordrhein-Westfalen
2239,275004558,52.3214504,9.5315826,0,3,0.44490441176470585,16.88820266040139,2022-03-14,Niedersachsen
1542,37065944,36.186,116.772,2,6,,,2022-03-14,Feicheng
3408,5573756308,54.5295574,9.0961904,0,2,0.3141323529411765,15.592685073992573,2022-03-14,Schleswig-Holstein
2417,3320758143,51.4709836,6.3554831,0,2,0.730985294117647,16.666364619117235,2022-03-14,Nordrhein-Westfalen
859,5260304049,51.9313029,9.9844055,0,2,0.2816887254901961,12.624001994839025,2022-03-14,Niedersachsen
3363,3765035873,54.1163446,9.3619214,0,2,0.3509411764705882,9.244597807898986,2022-03-14,Schleswig-Holstein
287,55787571,78.2167,15.6333,2,6,,,2022-03-14,Longyearbyen
915,18834933,31.169,112.5853,2,6,,,2022-03-14,Zhongxiang
3717,68158414,26.2672,107.5143,2,6,,,2022-03-14,Duyun
2522,63416904,35.6073,140.1064,2,6,,,2022-03-14,Chiba
1577,7644796963,52.9342362,12.1849905,0,3,0.4253039215686274,12.725797327473794,2022-03-14,Brandenburg
1655,5998051,13.9167,75.5667,2,6,,,2022-03-14,Shimoga
3466,410838040,52.5997694,12.8120232,0,3,0.4999166666666666,17.51933112116298,2022-03-14,Brandenburg
1144,272133590,54.0036164,8.9347941,0,3,0.47647303921568623,7.510023716018258,2022-03-14,Schleswig-Holstein
